,title,imdb_link,imdb_id
372,Timecop (1994),https://www.imdb.com/title/tt0111438,tt0111438
373,True Lies (1994),https://www.imdb.com/title/tt0111503,tt0111503
374,When a Man Loves a Woman (1994),https://www.imdb.com/title/tt0111693,tt0111693
375,Wolf (1994),https://www.imdb.com/title/tt0111742,tt0111742
376,Wyatt Earp (1994),https://www.imdb.com/title/tt0111756,tt0111756
377,Bad Company (1995),https://www.imdb.com/title/tt0112443,tt0112443
378,A Man of No Importance (1994),https://www.imdb.com/title/tt0110455,tt0110455
379,S.F.W. (1994),https://www.imdb.com/title/tt0111048,tt0111048
380,A Low Down Dirty Shame (1994),https://www.imdb.com/title/tt0110399,tt0110399
381,"Boys Life: Three Stories of Love, Lust, and Liberation (1994)",https://www.imdb.com/title/tt0112570,tt0112570
382,Colonel Chabert (1994),https://www.imdb.com/title/tt0109454,tt0109454
383,"Faster, Pussycat! Kill! Kill! (1965)",https://www.imdb.com/title/tt0059170,tt0059170
384,Jason's Lyric (1994),https://www.imdb.com/title/tt0110186,tt0110186
385,The Secret Adventures of Tom Thumb (1993),https://www.imdb.com/title/tt0108069,tt0108069
386,Street Fighter (1994),https://www.imdb.com/title/tt0111301,tt0111301
387,Coldblooded (1995),https://www.imdb.com/title/tt0112702,tt0112702
388,Desert Winds (1997),https://www.imdb.com/title/tt0112849,tt0112849
389,Fall Time (1995),https://www.imdb.com/title/tt0113014,tt0113014
390,The Fear (1995),https://www.imdb.com/title/tt0113043,tt0113043
391,Frank and Ollie (1995),https://www.imdb.com/title/tt0113104,tt0113104
392,Girl in the Cadillac (1995),https://www.imdb.com/title/tt0113173,tt0113173
393,Homage (1995),https://www.imdb.com/title/tt0113319,tt0113319
394,Mirage (1995),https://www.imdb.com/title/tt0113827,tt0113827
395,Open Season (1996),https://www.imdb.com/title/tt0114047,tt0114047
396,Dos Crímenes (1995),https://www.imdb.com/title/tt0112889,tt0112889
397,Brother Minister: The Assassination of Malcolm X (1995),https://www.imdb.com/title/tt0109339,tt0109339
398,Highlander: The Final Dimension (1994),https://www.imdb.com/title/tt0110027,tt0110027
399,Federal Hill (1995),https://www.imdb.com/title/tt0109785,tt0109785
400,In the Mouth of Madness (1994),https://www.imdb.com/title/tt0113409,tt0113409
401,8 Seconds (1994),https://www.imdb.com/title/tt0109021,tt0109021
402,Above the Rim (1994),https://www.imdb.com/title/tt0109035,tt0109035
403,Addams Family Values (1993),https://www.imdb.com/title/tt0106220,tt0106220
404,Martin Lawrence: You So Crazy (1994),https://www.imdb.com/title/tt0111804,tt0111804
405,The Age of Innocence (1993),https://www.imdb.com/title/tt0106226,tt0106226
406,Airheads (1994),https://www.imdb.com/title/tt0109068,tt0109068
407,The Air Up There (1994),https://www.imdb.com/title/tt0109067,tt0109067
408,Another Stakeout (1993),https://www.imdb.com/title/tt0106292,tt0106292
409,Bad Girls (1994),https://www.imdb.com/title/tt0109198,tt0109198
410,Barcelona (1994),https://www.imdb.com/title/tt0109219,tt0109219
411,Being Human (1994),https://www.imdb.com/title/tt0106379,tt0106379
412,The Beverly Hillbillies (1993),https://www.imdb.com/title/tt0106400,tt0106400
413,Beverly Hills Cop III (1994),https://www.imdb.com/title/tt0109254,tt0109254
414,Black Beauty (1994),https://www.imdb.com/title/tt0109279,tt0109279
415,Blink (1994),https://www.imdb.com/title/tt0109297,tt0109297
416,Blown Away (1994),https://www.imdb.com/title/tt0109303,tt0109303
417,Blue Chips (1994),https://www.imdb.com/title/tt0109305,tt0109305
418,Blue Sky (1994),https://www.imdb.com/title/tt0109306,tt0109306
419,Body Snatchers (1993),https://www.imdb.com/title/tt0106452,tt0106452
420,Boxing Helena (1993),https://www.imdb.com/title/tt0106471,tt0106471
421,A Bronx Tale (1993),https://www.imdb.com/title/tt0106489,tt0106489
422,Cabin Boy (1994),https://www.imdb.com/title/tt0109361,tt0109361
423,Calendar Girl (1993),https://www.imdb.com/title/tt0106505,tt0106505
424,Carlito's Way (1993),https://www.imdb.com/title/tt0106519,tt0106519
425,City Slickers II: The Legend of Curly's Gold (1994),https://www.imdb.com/title/tt0109439,tt0109439
426,Clean Slate (1994),https://www.imdb.com/title/tt0109443,tt0109443
427,Cliffhanger (1993),https://www.imdb.com/title/tt0106582,tt0106582
428,Coneheads (1993),https://www.imdb.com/title/tt0106598,tt0106598
429,Color of Night (1994),https://www.imdb.com/title/tt0109456,tt0109456
430,Cops & Robbersons (1994),https://www.imdb.com/title/tt0109480,tt0109480
431,The Cowboy Way (1994),https://www.imdb.com/title/tt0109493,tt0109493
432,Dangerous Game (1993),https://www.imdb.com/title/tt0106660,tt0106660
433,Dave (1993),https://www.imdb.com/title/tt0106673,tt0106673
434,Dazed and Confused (1993),https://www.imdb.com/title/tt0106677,tt0106677
435,Demolition Man (1993),https://www.imdb.com/title/tt0106697,tt0106697
436,The Endless Summer 2 (1994),https://www.imdb.com/title/tt0109729,tt0109729
437,Even Cowgirls Get the Blues (1994),https://www.imdb.com/title/tt0106834,tt0106834
438,Fatal Instinct (1993),https://www.imdb.com/title/tt0106873,tt0106873
439,Farewell My Concubine (1993),https://www.imdb.com/title/tt0106332,tt0106332
440,The Favor (1994),https://www.imdb.com/title/tt0109783,tt0109783
441,Fearless (1993),https://www.imdb.com/title/tt0106881,tt0106881
442,Fear of a Black Hat (1994),https://www.imdb.com/title/tt0106880,tt0106880
443,With Honors (1994),https://www.imdb.com/title/tt0111732,tt0111732
444,Flesh and Bone (1993),https://www.imdb.com/title/tt0106926,tt0106926
445,Widows' Peak (1994),https://www.imdb.com/title/tt0111712,tt0111712
446,For Love or Money (1993),https://www.imdb.com/title/tt0106941,tt0106941
447,The Firm (1993),https://www.imdb.com/title/tt0106918,tt0106918
448,Free Willy (1993),https://www.imdb.com/title/tt0106965,tt0106965
449,Fresh (1994),https://www.imdb.com/title/tt0109842,tt0109842
450,The Fugitive (1993),https://www.imdb.com/title/tt0106977,tt0106977
451,Geronimo: An American Legend (1993),https://www.imdb.com/title/tt0107004,tt0107004
452,The Getaway (1994),https://www.imdb.com/title/tt0109890,tt0109890
453,Getting Even with Dad (1994),https://www.imdb.com/title/tt0109891,tt0109891
454,Go Fish (1994),https://www.imdb.com/title/tt0109913,tt0109913
455,A Good Man in Africa (1994),https://www.imdb.com/title/tt0109920,tt0109920
456,Guilty as Sin (1993),https://www.imdb.com/title/tt0107057,tt0107057
457,Hard Target (1993),https://www.imdb.com/title/tt0107076,tt0107076
458,Heaven & Earth (1993),https://www.imdb.com/title/tt0107096,tt0107096
459,Hot Shots! Part Deux (1993),https://www.imdb.com/title/tt0107144,tt0107144
460,Live Nude Girls (1995),https://www.imdb.com/title/tt0113674,tt0113674
461,The Englishman Who Went Up a Hill But Came Down a Mountain (1995),https://www.imdb.com/title/tt0112966,tt0112966
462,The House of the Spirits (1993),https://www.imdb.com/title/tt0107151,tt0107151
463,House Party 3 (1994),https://www.imdb.com/title/tt0110064,tt0110064
464,The Hudsucker Proxy (1994),https://www.imdb.com/title/tt0110074,tt0110074
465,I'll Do Anything (1994),https://www.imdb.com/title/tt0110097,tt0110097
466,In the Army Now (1994),https://www.imdb.com/title/tt0110123,tt0110123
467,In the Line of Fire (1993),https://www.imdb.com/title/tt0107206,tt0107206
468,In the Name of the Father (1993),https://www.imdb.com/title/tt0107207,tt0107207
469,The Inkwell (1994),https://www.imdb.com/title/tt0110137,tt0110137
470,What's Love Got to Do with It (1993),https://www.imdb.com/title/tt0108551,tt0108551
471,Jimmy Hollywood (1994),https://www.imdb.com/title/tt0110197,tt0110197
472,Judgment Night (1993),https://www.imdb.com/title/tt0107286,tt0107286
473,Jurassic Park (1993),https://www.imdb.com/title/tt0107290,tt0107290
474,Kalifornia (1993),https://www.imdb.com/title/tt0107302,tt0107302
475,Killing Zoe (1993),https://www.imdb.com/title/tt0110265,tt0110265
476,King of the Hill (1993),https://www.imdb.com/title/tt0107322,tt0107322
477,Lassie (1994),https://www.imdb.com/title/tt0110305,tt0110305
478,Last Action Hero (1993),https://www.imdb.com/title/tt0107362,tt0107362
479,Life With Mikey (1993),https://www.imdb.com/title/tt0107413,tt0107413
480,Lightning Jack (1994),https://www.imdb.com/title/tt0110353,tt0110353
481,M. Butterfly (1993),https://www.imdb.com/title/tt0107468,tt0107468
482,Made in America (1993),https://www.imdb.com/title/tt0107478,tt0107478
483,Malice (1993),https://www.imdb.com/title/tt0107497,tt0107497
484,The Man without a Face (1993),https://www.imdb.com/title/tt0107501,tt0107501
485,Manhattan Murder Mystery (1993),https://www.imdb.com/title/tt0107507,tt0107507
486,Menace II Society (1993),https://www.imdb.com/title/tt0107554,tt0107554
487,Executive Decision (1996),https://www.imdb.com/title/tt0116253,tt0116253
488,In the Realm of the Senses (1976),https://www.imdb.com/title/tt0074102,tt0074102
489,What Happened Was... (1994),https://www.imdb.com/title/tt0111689,tt0111689
490,Much Ado About Nothing (1993),https://www.imdb.com/title/tt0107616,tt0107616
491,Mr. Jones (1993),https://www.imdb.com/title/tt0107611,tt0107611
492,Mr. Wonderful (1993),https://www.imdb.com/title/tt0107613,tt0107613
493,Mrs. Doubtfire (1993),https://www.imdb.com/title/tt0107614,tt0107614
494,Naked (1993),https://www.imdb.com/title/tt0107653,tt0107653
495,The Next Karate Kid (1994),https://www.imdb.com/title/tt0110657,tt0110657
496,The New Age (1994),https://www.imdb.com/title/tt0110649,tt0110649
497,No Escape (1994),https://www.imdb.com/title/tt0110678,tt0110678
498,North (1994),https://www.imdb.com/title/tt0110687,tt0110687
499,Orlando (1992),https://www.imdb.com/title/tt0107756,tt0107756
500,A Perfect World (1993),https://www.imdb.com/title/tt0107808,tt0107808
501,Philadelphia (1993),https://www.imdb.com/title/tt0107818,tt0107818
502,The Piano (1993),https://www.imdb.com/title/tt0107822,tt0107822
503,Poetic Justice (1993),https://www.imdb.com/title/tt0107840,tt0107840
504,The Program (1993),https://www.imdb.com/title/tt0107889,tt0107889
505,The Puppet Masters (1994),https://www.imdb.com/title/tt0111003,tt0111003
506,Radioland Murders (1994),https://www.imdb.com/title/tt0110939,tt0110939
507,The Ref (1994),https://www.imdb.com/title/tt0110955,tt0110955
508,The Remains of the Day (1993),https://www.imdb.com/title/tt0107943,tt0107943
509,Renaissance Man (1994),https://www.imdb.com/title/tt0110971,tt0110971
510,Rising Sun (1993),https://www.imdb.com/title/tt0107969,tt0107969
511,The Road to Wellville (1994),https://www.imdb.com/title/tt0111001,tt0111001
512,RoboCop 3 (1993),https://www.imdb.com/title/tt0107978,tt0107978
513,Robin Hood: Men in Tights (1993),https://www.imdb.com/title/tt0107977,tt0107977
514,Romeo Is Bleeding (1993),https://www.imdb.com/title/tt0107983,tt0107983
515,Romper Stomper (1992),https://www.imdb.com/title/tt0105275,tt0105275
516,Ruby in Paradise (1993),https://www.imdb.com/title/tt0108000,tt0108000
517,Rudy (1993),https://www.imdb.com/title/tt0108002,tt0108002
518,The Saint of Fort Washington (1993),https://www.imdb.com/title/tt0108026,tt0108026
519,Savage Nights (1992),https://www.imdb.com/title/tt0105032,tt0105032
520,Schindler's List (1993),https://www.imdb.com/title/tt0108052,tt0108052
521,The Scout (1994),https://www.imdb.com/title/tt0111094,tt0111094
522,Searching for Bobby Fischer (1993),https://www.imdb.com/title/tt0108065,tt0108065
523,Second Best (1994),https://www.imdb.com/title/tt0111102,tt0111102
524,The Secret Garden (1993),https://www.imdb.com/title/tt0108071,tt0108071
525,Serial Mom (1994),https://www.imdb.com/title/tt0111127,tt0111127
526,The Shadow (1994),https://www.imdb.com/title/tt0111143,tt0111143
527,Shadowlands (1993),https://www.imdb.com/title/tt0108101,tt0108101
528,Short Cuts (1993),https://www.imdb.com/title/tt0108122,tt0108122
529,A Simple Twist of Fate (1994),https://www.imdb.com/title/tt0111194,tt0111194
530,Sirens (1993),https://www.imdb.com/title/tt0111201,tt0111201
531,Six Degrees of Separation (1993),https://www.imdb.com/title/tt0108149,tt0108149
532,Sleepless in Seattle (1993),https://www.imdb.com/title/tt0108160,tt0108160
533,Sliver (1993),https://www.imdb.com/title/tt0108162,tt0108162
534,Blade Runner (1982),https://www.imdb.com/title/tt0083658,tt0083658
535,Son in Law (1993),https://www.imdb.com/title/tt0108186,tt0108186
536,So I Married an Axe Murderer (1993),https://www.imdb.com/title/tt0108174,tt0108174
537,Striking Distance (1993),https://www.imdb.com/title/tt0108238,tt0108238
538,Harem (1985),https://www.imdb.com/title/tt0089256,tt0089256
539,Super Mario Bros. (1993),https://www.imdb.com/title/tt0108255,tt0108255
540,Surviving the Game (1994),https://www.imdb.com/title/tt0111323,tt0111323
541,Terminal Velocity (1994),https://www.imdb.com/title/tt0111400,tt0111400
542,Thirty Two Short Films About Glenn Gould (1993),https://www.imdb.com/title/tt0108328,tt0108328
543,Threesome (1994),https://www.imdb.com/title/tt0111418,tt0111418
544,The Nightmare Before Christmas (1993),https://www.imdb.com/title/tt0107688,tt0107688
545,The Three Musketeers (1993),https://www.imdb.com/title/tt0108333,tt0108333
546,Tombstone (1993),https://www.imdb.com/title/tt0108358,tt0108358
547,Trial by Jury (1994),https://www.imdb.com/title/tt0111488,tt0111488
548,True Romance (1993),https://www.imdb.com/title/tt0108399,tt0108399
549,The War Room (1993),https://www.imdb.com/title/tt0108515,tt0108515
550,The Pagemaster (1994),https://www.imdb.com/title/tt0110763,tt0110763
551,"Paris, France (1994)",https://www.imdb.com/title/tt0107779,tt0107779
552,"The Beans of Egypt, Maine (1994)",https://www.imdb.com/title/tt0109226,tt0109226
553,Killer (1994),https://www.imdb.com/title/tt0110259,tt0110259
554,Welcome to the Dollhouse (1995),https://www.imdb.com/title/tt0114906,tt0114906
555,Germinal (1993),https://www.imdb.com/title/tt0107002,tt0107002
556,Chasers (1994),https://www.imdb.com/title/tt0109403,tt0109403
557,Cronos (1993),https://www.imdb.com/title/tt0104029,tt0104029
558,Naked in New York (1993),https://www.imdb.com/title/tt0110623,tt0110623
559,Kika (1993),https://www.imdb.com/title/tt0107315,tt0107315
560,Bhaji on the Beach (1994),https://www.imdb.com/title/tt0106408,tt0106408
561,Little Big League (1994),https://www.imdb.com/title/tt0110363,tt0110363
562,The Slingshot (1993),https://www.imdb.com/title/tt0107349,tt0107349
563,Wide Eyed and Legless (1993),https://www.imdb.com/title/tt0111709,tt0111709
564,Foreign Student (1994),https://www.imdb.com/title/tt0109828,tt0109828
565,"Ciao, Professore! (1992)",https://www.imdb.com/title/tt0107225,tt0107225
566,Spanking the Monkey (1994),https://www.imdb.com/title/tt0111252,tt0111252
567,The Little Rascals (1994),https://www.imdb.com/title/tt0110366,tt0110366
568,À la mode (1993),https://www.imdb.com/title/tt0106878,tt0106878
569,Andre (1994),https://www.imdb.com/title/tt0109120,tt0109120
570,The Escort (1993),https://www.imdb.com/title/tt0108059,tt0108059
571,Princess Caraboo (1994),https://www.imdb.com/title/tt0110892,tt0110892
572,The Celluloid Closet (1996),https://www.imdb.com/title/tt0112651,tt0112651
573,Café au Lait (1993),https://www.imdb.com/title/tt0107642,tt0107642
574,Dear Diary (1993),https://www.imdb.com/title/tt0109382,tt0109382
575,I Don't Want to Talk About It (1993),https://www.imdb.com/title/tt0106678,tt0106678
576,The Brady Bunch Movie (1995),https://www.imdb.com/title/tt0112572,tt0112572
577,Home Alone (1990),https://www.imdb.com/title/tt0099785,tt0099785
578,Ghost (1990),https://www.imdb.com/title/tt0099653,tt0099653
579,Aladdin (1992),https://www.imdb.com/title/tt0103639,tt0103639
580,Terminator 2: Judgment Day (1991),https://www.imdb.com/title/tt0103064,tt0103064
581,Dances with Wolves (1990),https://www.imdb.com/title/tt0099348,tt0099348
582,Tough and Deadly (1995),https://www.imdb.com/title/tt0114706,tt0114706
583,Batman (1989),https://www.imdb.com/title/tt0096895,tt0096895
584,The Silence of the Lambs (1991),https://www.imdb.com/title/tt0102926,tt0102926
585,Snow White and the Seven Dwarfs (1937),https://www.imdb.com/title/tt0029583,tt0029583
586,Beauty and the Beast (1991),https://www.imdb.com/title/tt0101414,tt0101414
587,Pinocchio (1940),https://www.imdb.com/title/tt0032910,tt0032910
588,Pretty Woman (1990),https://www.imdb.com/title/tt0100405,tt0100405
589,Window to Paris (1993),https://www.imdb.com/title/tt0110719,tt0110719
590,The Wild Bunch (1969),https://www.imdb.com/title/tt0065214,tt0065214
591,Love and a .45 (1994),https://www.imdb.com/title/tt0110395,tt0110395
592,The Wooden Man's Bride (1994),https://www.imdb.com/title/tt0111752,tt0111752
593,A Great Day in Harlem (1994),https://www.imdb.com/title/tt0109934,tt0109934
594,Bye Bye Love (1995),https://www.imdb.com/title/tt0112606,tt0112606
595,One Fine Day (1996),https://www.imdb.com/title/tt0117247,tt0117247
596,Candyman: Farewell to the Flesh (1995),https://www.imdb.com/title/tt0112625,tt0112625
597,Century (1993),https://www.imdb.com/title/tt0106537,tt0106537
598,Fargo (1996),https://www.imdb.com/title/tt0116282,tt0116282
599,Homeward Bound II: Lost in San Francisco (1996),https://www.imdb.com/title/tt0116552,tt0116552
600,Heavy Metal (1981),https://www.imdb.com/title/tt0082509,tt0082509
601,Hellraiser: Bloodline (1996),https://www.imdb.com/title/tt0116514,tt0116514
602,The Pallbearer (1996),https://www.imdb.com/title/tt0117283,tt0117283
603,Jane Eyre (1996),https://www.imdb.com/title/tt0116684,tt0116684
604,Loaded (1996),https://www.imdb.com/title/tt0110374,tt0110374
605,Bread and Chocolate (1974),https://www.imdb.com/title/tt0070506,tt0070506
606,The Aristocats (1970),https://www.imdb.com/title/tt0065421,tt0065421
